,phase,pid,total_trials,trial_id,number_of_guesses,guess_phase,true_word,guess,which_guess,guess_number_total,guess_number_phase_two,guesses_remain,time_elapsed_curr,time_elapsed_trial,n_green,n_yellow,current_time,start_time,uniqueid,prev_exp,age,n_remaining_prev,n_remaining_post,code
163,TEST,2911487,10,9,10,forced,3422,2324,Hard,3,0,9,3.598,12.112,1,3,1715016023509,1715016011397,debugZRMzf:debugZj8uy,0,30,256,2,3422
164,TEST,2911487,10,9,10,forced,3422,4223,Hard,4,0,9,3.511,15.623,1,3,1715016027020,1715016011397,debugZRMzf:debugZj8uy,0,30,256,1,3422
165,TEST,2911487,10,9,10,guess,3422,4342,None,5,0,9,19.797,35.42,1,2,1715016046817,1715016011397,debugZRMzf:debugZj8uy,0,30,256,1,3422
166,TEST,2911487,10,9,10,guess,3422,2243,None,6,1,8,21.578,56.998,0,4,1715016068395,1715016011397,debugZRMzf:debugZj8uy,0,30,256,1,3422
167,TEST,2911487,10,9,10,guess,3422,3422,None,7,2,7,54.886,111.884,4,0,1715016123281,1715016011397,debugZRMzf:debugZj8uy,0,30,256,1,3422
168,TEST,7583307,10,0,10,forced,4433,2132,Hard,0,0,9,11.928,11.928,1,0,1715014874947,1715014863019,debugs3gBP:debug0YRd7,1,50,256,18,4433
169,TEST,7583307,10,0,10,forced,4433,4444,Easy,1,0,9,11.388,23.316,2,0,1715014886335,1715014863019,debugs3gBP:debug0YRd7,1,50,256,6,4433
170,TEST,7583307,10,0,10,forced,4433,1334,Hard,2,0,9,8.132,31.448,1,2,1715014894467,1715014863019,debugs3gBP:debug0YRd7,1,50,256,1,4433
171,TEST,7583307,10,0,10,guess,4433,3144,None,3,0,9,96.075,127.523,0,3,1715014990542,1715014863019,debugs3gBP:debug0YRd7,1,50,256,1,4433
172,TEST,7583307,10,0,10,guess,4433,4124,None,4,1,8,35.485,163.008,1,1,1715015026027,1715014863019,debugs3gBP:debug0YRd7,1,50,256,1,4433
173,TEST,7583307,10,0,10,guess,4433,2144,None,5,2,7,11.17,174.178,0,2,1715015037197,1715014863019,debugs3gBP:debug0YRd7,1,50,256,1,4433
174,TEST,7583307,10,0,10,guess,4433,4134,None,6,3,6,94.489,268.667,2,1,1715015131686,1715014863019,debugs3gBP:debug0YRd7,1,50,256,1,4433
175,TEST,7583307,10,0,10,guess,4433,4314,None,7,4,5,24.102,292.769,1,2,1715015155788,1715014863019,debugs3gBP:debug0YRd7,1,50,256,1,4433
176,TEST,7583307,10,0,10,guess,4433,2134,None,8,5,4,163.622,456.391,1,1,1715015319410,1715014863019,debugs3gBP:debug0YRd7,1,50,256,1,4433
177,TEST,7583307,10,0,10,guess,4433,4433,None,9,6,3,119.587,575.978,4,0,1715015438997,1715014863019,debugs3gBP:debug0YRd7,1,50,256,1,4433
178,TEST,7583307,10,1,10,forced,2432,3333,Easy,0,0,9,14.264,14.264,1,0,1715015457403,1715015443139,debugs3gBP:debug0YRd7,1,50,256,108,2432
179,TEST,7583307,10,1,10,forced,2432,1134,Hard,1,0,9,6.826,21.09,1,1,1715015464229,1715015443139,debugs3gBP:debug0YRd7,1,50,256,16,2432
180,TEST,7583307,10,1,10,forced,2432,2312,Hard,2,0,9,4.046,25.136,2,1,1715015468275,1715015443139,debugs3gBP:debug0YRd7,1,50,256,2,2432
181,TEST,7583307,10,1,10,forced,2432,4324,Hard,3,0,9,16.269,41.405,0,3,1715015484544,1715015443139,debugs3gBP:debug0YRd7,1,50,256,1,2432
182,TEST,7583307,10,1,10,guess,2432,2314,None,4,0,9,98.557,139.962,1,2,1715015583101,1715015443139,debugs3gBP:debug0YRd7,1,50,256,1,2432
183,TEST,7583307,10,1,10,guess,2432,4312,None,5,1,8,6.196,146.158,1,2,1715015589297,1715015443139,debugs3gBP:debug0YRd7,1,50,256,1,2432
184,TEST,7583307,10,1,10,guess,2432,4132,None,6,2,7,72.543,218.701,2,1,1715015661840,1715015443139,debugs3gBP:debug0YRd7,1,50,256,1,2432
185,TEST,7583307,10,1,10,guess,2432,2134,None,7,3,6,5.399,224.1,2,1,1715015667239,1715015443139,debugs3gBP:debug0YRd7,1,50,256,1,2432
186,TEST,7583307,10,1,10,guess,2432,2134,None,8,4,5,247.824,471.924,2,1,1715015915063,1715015443139,debugs3gBP:debug0YRd7,1,50,256,1,2432
187,TEST,7583307,10,1,10,guess,2432,3142,None,9,5,4,113.789,585.713,1,2,1715016028852,1715015443139,debugs3gBP:debug0YRd7,1,50,256,1,2432
188,TEST,7583307,10,1,10,guess,2432,3412,None,10,6,3,44.987,630.7,2,1,1715016073839,1715015443139,debugs3gBP:debug0YRd7,1,50,256,1,2432
189,TEST,7583307,10,1,10,guess,2432,2431,None,11,7,2,119.745,750.445,3,0,1715016193584,1715015443139,debugs3gBP:debug0YRd7,1,50,256,1,2432
190,TEST,7583307,10,1,10,guess,2432,2413,None,12,8,1,8.213,758.658,2,1,1715016201797,1715015443139,debugs3gBP:debug0YRd7,1,50,256,1,2432
191,TEST,7583307,10,1,10,guess,2432,1234,None,13,9,0,146.127,904.785,1,2,1715016347924,1715015443139,debugs3gBP:debug0YRd7,1,50,256,1,2432
192,TEST,7583307,10,2,10,forced,3314,2222,Easy,0,0,9,2.44,2.44,0,0,1715016358526,1715016356086,debugs3gBP:debug0YRd7,1,50,256,81,3314
193,TEST,7583307,10,2,10,forced,3314,3434,Hard,1,0,9,3.122,5.562,2,1,1715016361648,1715016356086,debugs3gBP:debug0YRd7,1,50,256,8,3314
194,TEST,7583307,10,2,10,forced,3314,3444,Easy,2,0,9,3.235,8.797,2,0,1715016364883,1715016356086,debugs3gBP:debug0YRd7,1,50,256,2,3314
195,TEST,7583307,10,2,10,forced,3314,1331,Hard,3,0,9,9.745,18.542,1,2,1715016374628,1715016356086,debugs3gBP:debug0YRd7,1,50,256,1,3314
196,TEST,7583307,10,2,10,guess,3314,1334,None,4,0,9,102.549,121.091,2,2,1715016477177,1715016356086,debugs3gBP:debug0YRd7,1,50,256,1,3314
197,TEST,7583307,10,2,10,guess,3314,3314,None,5,1,8,126.026,247.117,4,0,1715016603203,1715016356086,debugs3gBP:debug0YRd7,1,50,256,1,3314
198,TEST,7583307,10,3,10,forced,3233,3244,Hard,0,0,9,2.509,2.509,2,0,1715016611925,1715016609416,debugs3gBP:debug0YRd7,1,50,256,29,3233
199,TEST,7583307,10,3,10,forced,3233,2222,Easy,1,0,9,6.682,9.191,1,0,1715016618607,1715016609416,debugs3gBP:debug0YRd7,1,50,256,6,3233
200,TEST,7583307,10,3,10,forced,3233,1241,Hard,2,0,9,10.104,19.295,1,0,1715016628711,1715016609416,debugs3gBP:debug0YRd7,1,50,256,1,3233
201,TEST,7583307,10,3,10,guess,3233,3233,None,3,0,9,33.361,52.656,4,0,1715016662072,1715016609416,debugs3gBP:debug0YRd7,1,50,256,1,3233
202,TEST,7583307,10,4,10,forced,3142,3333,Easy,0,0,9,2.79,2.79,1,0,1715016669074,1715016666284,debugs3gBP:debug0YRd7,1,50,256,108,3142
203,TEST,7583307,10,4,10,forced,3142,2222,Easy,1,0,9,5.444,8.234,1,0,1715016674518,1715016666284,debugs3gBP:debug0YRd7,1,50,256,48,3142
204,TEST,7583307,10,4,10,forced,3142,1321,Hard,2,0,9,7.444,15.678,0,3,1715016681962,1715016666284,debugs3gBP:debug0YRd7,1,50,256,8,3142
205,TEST,7583307,10,4,10,forced,3142,2213,Hard,3,0,9,34.609,50.287,0,3,1715016716571,1715016666284,debugs3gBP:debug0YRd7,1,50,256,2,3142
206,TEST,7583307,10,4,10,forced,3142,4132,Hard,4,0,9,46.269,96.556,2,2,1715016762840,1715016666284,debugs3gBP:debug0YRd7,1,50,256,1,3142
207,TEST,7583307,10,4,10,guess,3142,4132,None,5,0,9,73.746,170.302,2,2,1715016836586,1715016666284,debugs3gBP:debug0YRd7,1,50,256,1,3142
208,TEST,7583307,10,4,10,guess,3142,1432,None,6,1,8,10.492,180.794,1,3,1715016847078,1715016666284,debugs3gBP:debug0YRd7,1,50,256,1,3142
209,TEST,7583307,10,4,10,guess,3142,3142,None,7,2,7,77.474,258.268,4,0,1715016924552,1715016666284,debugs3gBP:debug0YRd7,1,50,256,1,3142
210,TEST,7583307,10,5,10,forced,1224,4444,Easy,0,0,9,3.813,3.813,1,0,1715016935442,1715016931629,debugs3gBP:debug0YRd7,1,50,256,108,1224
211,TEST,7583307,10,5,10,forced,1224,3114,Hard,1,0,9,2.446,6.259,1,1,1715016937888,1715016931629,debugs3gBP:debug0YRd7,1,50,256,16,1224
212,TEST,7583307,10,5,10,forced,1224,2421,Hard,2,0,9,7.909,14.168,1,3,1715016945797,1715016931629,debugs3gBP:debug0YRd7,1,50,256,3,1224
213,TEST,7583307,10,5,10,forced,1224,1211,Easy,3,0,9,16.844,31.012,2,0,1715016962641,1715016931629,debugs3gBP:debug0YRd7,1,50,256,1,1224
214,TEST,7583307,10,5,10,guess,1224,2214,None,4,0,9,104.383,135.395,2,2,1715017067024,1715016931629,debugs3gBP:debug0YRd7,1,50,256,1,1224
215,TEST,7583307,10,5,10,guess,1224,1224,None,5,1,8,11.237,146.632,4,0,1715017078261,1715016931629,debugs3gBP:debug0YRd7,1,50,256,1,1224
216,TEST,7583307,10,6,10,forced,4123,2222,Easy,0,0,9,3.479,3.479,1,0,1715017084107,1715017080628,debugs3gBP:debug0YRd7,1,50,256,108,4123
217,TEST,7583307,10,6,10,forced,4123,3333,Easy,1,0,9,4.932,8.411,1,0,1715017089039,1715017080628,debugs3gBP:debug0YRd7,1,50,256,48,4123
218,TEST,7583307,10,6,10,forced,4123,4342,Hard,2,0,9,2.738,11.149,1,2,1715017091777,1715017080628,debugs3gBP:debug0YRd7,1,50,256,10,4123
219,TEST,7583307,10,6,10,forced,4123,2223,Easy,3,0,9,19.53,30.679,2,0,1715017111307,1715017080628,debugs3gBP:debug0YRd7,1,50,256,4,4123
220,TEST,7583307,10,6,10,forced,4123,1224,Hard,4,0,9,5.012,35.691,1,2,1715017116319,1715017080628,debugs3gBP:debug0YRd7,1,50,256,2,4123
221,TEST,7583307,10,6,10,forced,4123,4213,Hard,5,0,9,6.686,42.377,2,2,1715017123005,1715017080628,debugs3gBP:debug0YRd7,1,50,256,1,4123
222,TEST,7583307,10,6,10,guess,4123,1243,None,6,0,9,131.87,174.247,1,3,1715017254875,1715017080628,debugs3gBP:debug0YRd7,1,50,256,1,4123
223,TEST,7583307,10,6,10,guess,4123,4213,None,7,1,8,50.619,224.866,2,2,1715017305494,1715017080628,debugs3gBP:debug0YRd7,1,50,256,1,4123
224,TEST,7583307,10,6,10,guess,4123,3214,None,8,2,7,6.59,231.456,0,4,1715017312084,1715017080628,debugs3gBP:debug0YRd7,1,50,256,1,4123
225,TEST,7583307,10,6,10,guess,4123,4123,None,9,3,6,97.28,328.736,4,0,1715017409364,1715017080628,debugs3gBP:debug0YRd7,1,50,256,1,4123
226,TEST,7583307,10,7,10,forced,1314,4313,Hard,0,0,9,2.487,2.487,2,1,1715017414224,1715017411737,debugs3gBP:debug0YRd7,1,50,256,20,1314
227,TEST,7583307,10,7,10,forced,1314,4321,Hard,1,0,9,15.155,17.642,1,2,1715017429379,1715017411737,debugs3gBP:debug0YRd7,1,50,256,5,1314
228,TEST,7583307,10,7,10,forced,1314,1323,Hard,2,0,9,5.502,23.144,2,0,1715017434881,1715017411737,debugs3gBP:debug0YRd7,1,50,256,1,1314
229,TEST,7583307,10,7,10,guess,1314,4323,None,3,0,9,56.47,79.614,1,1,1715017491351,1715017411737,debugs3gBP:debug0YRd7,1,50,256,1,1314
230,TEST,7583307,10,7,10,guess,1314,1343,None,4,1,8,75.872,155.486,2,1,1715017567223,1715017411737,debugs3gBP:debug0YRd7,1,50,256,1,1314
231,TEST,7583307,10,7,10,guess,1314,1423,None,5,2,7,91.998,247.484,1,2,1715017659221,1715017411737,debugs3gBP:debug0YRd7,1,50,256,1,1314
232,TEST,7583307,10,7,10,guess,1314,4314,None,6,3,6,43.847,291.331,3,0,1715017703068,1715017411737,debugs3gBP:debug0YRd7,1,50,256,1,1314
233,TEST,7583307,10,7,10,guess,1314,4323,None,7,4,5,60.23,351.561,1,1,1715017763298,1715017411737,debugs3gBP:debug0YRd7,1,50,256,1,1314
234,TEST,7583307,10,7,10,guess,1314,2343,None,8,5,4,25.282,376.843,1,1,1715017788580,1715017411737,debugs3gBP:debug0YRd7,1,50,256,1,1314
235,TEST,7583307,10,7,10,guess,1314,4343,None,9,6,3,265.842,642.685,1,1,1715018054422,1715017411737,debugs3gBP:debug0YRd7,1,50,256,1,1314
236,TEST,7583307,10,7,10,guess,1314,4313,None,10,7,2,91.901,734.586,2,1,1715018146323,1715017411737,debugs3gBP:debug0YRd7,1,50,256,1,1314
237,TEST,7583307,10,7,10,guess,1314,1432,None,11,8,1,283.261,1017.847,1,2,1715018429584,1715017411737,debugs3gBP:debug0YRd7,1,50,256,1,1314
238,TEST,7583307,10,7,10,guess,1314,4132,None,12,9,0,16.027,1033.874,0,3,1715018445611,1715017411737,debugs3gBP:debug0YRd7,1,50,256,1,1314
239,TEST,7583307,10,8,10,forced,1423,4131,Hard,0,0,9,3.069,3.069,0,3,1715018457186,1715018454117,debugs3gBP:debug0YRd7,1,50,256,20,1423
240,TEST,7583307,10,8,10,forced,1423,1243,Hard,1,0,9,4.213,7.282,2,2,1715018461399,1715018454117,debugs3gBP:debug0YRd7,1,50,256,2,1423
241,TEST,7583307,10,8,10,forced,1423,4424,Easy,2,0,9,34.446,41.728,2,0,1715018495845,1715018454117,debugs3gBP:debug0YRd7,1,50,256,1,1423
242,TEST,7583307,10,8,10,guess,1423,1324,None,3,0,9,102.355,144.083,2,2,1715018598200,1715018454117,debugs3gBP:debug0YRd7,1,50,256,1,1423
243,TEST,7583307,10,8,10,guess,1423,3124,None,4,1,8,115.751,259.834,1,3,1715018713951,1715018454117,debugs3gBP:debug0YRd7,1,50,256,1,1423
244,TEST,7583307,10,8,10,guess,1423,1413,None,5,2,7,33.515,293.349,3,0,1715018747466,1715018454117,debugs3gBP:debug0YRd7,1,50,256,1,1423
245,TEST,7583307,10,8,10,guess,1423,1423,None,6,3,6,62.021,355.37,4,0,1715018809487,1715018454117,debugs3gBP:debug0YRd7,1,50,256,1,1423
246,TEST,7583307,10,9,10,forced,3231,4322,Hard,0,0,9,9.136,9.136,0,2,1715018820705,1715018811569,debugs3gBP:debug0YRd7,1,50,256,42,3231
247,TEST,7583307,10,9,10,forced,3231,3333,Easy,1,0,9,7.495,16.631,2,0,1715018828200,1715018811569,debugs3gBP:debug0YRd7,1,50,256,11,3231
248,TEST,7583307,10,9,10,forced,3231,1222,Easy,2,0,9,19.241,35.872,1,1,1715018847441,1715018811569,debugs3gBP:debug0YRd7,1,50,256,2,3231
249,TEST,7583307,10,9,10,forced,3231,3213,Hard,3,0,9,26.267,62.139,2,2,1715018873708,1715018811569,debugs3gBP:debug0YRd7,1,50,256,1,3231
250,TEST,7583307,10,9,10,guess,3231,3123,None,4,0,9,47.05,109.189,1,3,1715018920758,1715018811569,debugs3gBP:debug0YRd7,1,50,256,1,3231
251,TEST,7583307,10,9,10,guess,3231,3132,None,5,1,8,122.935,232.124,2,2,1715019043693,1715018811569,debugs3gBP:debug0YRd7,1,50,256,1,3231
252,TEST,7583307,10,9,10,guess,3231,3231,None,6,2,7,11.369,243.493,4,0,1715019055062,1715018811569,debugs3gBP:debug0YRd7,1,50,256,1,3231
253,TEST,6881371,10,0,10,forced,1224,3413,Hard,0,0,9,7.039,7.039,0,2,1715014967726,1715014960687,debugX1NXq:debugm5QLM,0,38,256,42,1224
254,TEST,6881371,10,0,10,forced,1224,2234,Hard,1,0,9,7.52,14.559,2,1,1715014975246,1715014960687,debugX1NXq:debugm5QLM,0,38,256,7,1224
255,TEST,6881371,10,0,10,forced,1224,4122,Hard,2,0,9,14.545,29.104,1,3,1715014989791,1715014960687,debugX1NXq:debugm5QLM,0,38,256,1,1224
256,TEST,6881371,10,0,10,guess,1224,2241,None,3,0,9,39.107,68.211,1,3,1715015028898,1715014960687,debugX1NXq:debugm5QLM,0,38,256,1,1224
257,TEST,6881371,10,0,10,guess,1224,1242,None,4,1,8,38.218,106.429,2,2,1715015067116,1715014960687,debugX1NXq:debugm5QLM,0,38,256,1,1224
258,TEST,6881371,10,0,10,guess,1224,2214,None,5,2,7,22.666,129.095,2,2,1715015089782,1715014960687,debugX1NXq:debugm5QLM,0,38,256,1,1224
259,TEST,6881371,10,0,10,guess,1224,2412,None,6,3,6,14.326,143.421,0,4,1715015104108,1715014960687,debugX1NXq:debugm5QLM,0,38,256,1,1224
260,TEST,6881371,10,0,10,guess,1224,1422,None,7,4,5,32.201,175.622,2,2,1715015136309,1715014960687,debugX1NXq:debugm5QLM,0,38,256,1,1224
261,TEST,6881371,10,0,10,guess,1224,2142,None,8,5,4,17.571,193.193,0,4,1715015153880,1715014960687,debugX1NXq:debugm5QLM,0,38,256,1,1224
262,TEST,6881371,10,0,10,guess,1224,2421,None,9,6,3,7.474,200.667,1,3,1715015161354,1715014960687,debugX1NXq:debugm5QLM,0,38,256,1,1224
263,TEST,6881371,10,0,10,guess,1224,4212,None,10,7,2,15.433,216.1,1,3,1715015176787,1715014960687,debugX1NXq:debugm5QLM,0,38,256,1,1224
264,TEST,6881371,10,0,10,guess,1224,2412,None,11,8,1,23.694,239.794,0,4,1715015200481,1715014960687,debugX1NXq:debugm5QLM,0,38,256,1,1224
265,TEST,6881371,10,0,10,guess,1224,4221,None,12,9,0,7.057,246.851,2,2,1715015207538,1715014960687,debugX1NXq:debugm5QLM,0,38,256,1,1224
266,TEST,6881371,10,1,10,forced,1423,4131,Hard,0,0,9,2.613,2.613,0,3,1715015214440,1715015211827,debugX1NXq:debugm5QLM,0,38,256,20,1423
267,TEST,6881371,10,1,10,forced,1423,1243,Hard,1,0,9,4.451,7.064,2,2,1715015218891,1715015211827,debugX1NXq:debugm5QLM,0,38,256,2,1423
268,TEST,6881371,10,1,10,forced,1423,3223,Hard,2,0,9,13.247,20.311,2,0,1715015232138,1715015211827,debugX1NXq:debugm5QLM,0,38,256,1,1423
269,TEST,6881371,10,1,10,guess,1423,4213,None,3,0,9,15.073,35.384,1,3,1715015247211,1715015211827,debugX1NXq:debugm5QLM,0,38,256,1,1423
270,TEST,6881371,10,1,10,guess,1423,1243,None,4,1,8,18.042,53.426,2,2,1715015265253,1715015211827,debugX1NXq:debugm5QLM,0,38,256,1,1423
271,TEST,6881371,10,1,10,guess,1423,1432,None,5,2,7,41.008,94.434,2,2,1715015306261,1715015211827,debugX1NXq:debugm5QLM,0,38,256,1,1423
272,TEST,6881371,10,1,10,guess,1423,1342,None,6,3,6,5.067,99.501,1,3,1715015311328,1715015211827,debugX1NXq:debugm5QLM,0,38,256,1,1423
273,TEST,6881371,10,1,10,guess,1423,2143,None,7,4,5,13.122,112.623,1,3,1715015324450,1715015211827,debugX1NXq:debugm5QLM,0,38,256,1,1423
274,TEST,6881371,10,1,10,guess,1423,1234,None,8,5,4,6.42,119.043,1,3,1715015330870,1715015211827,debugX1NXq:debugm5QLM,0,38,256,1,1423
275,TEST,6881371,10,1,10,guess,1423,2134,None,9,6,3,8.291,127.334,0,4,1715015339161,1715015211827,debugX1NXq:debugm5QLM,0,38,256,1,1423
276,TEST,6881371,10,1,10,guess,1423,4231,None,10,7,2,12.599,139.933,0,4,1715015351760,1715015211827,debugX1NXq:debugm5QLM,0,38,256,1,1423
277,TEST,6881371,10,1,10,guess,1423,4213,None,11,8,1,7.528,147.461,1,3,1715015359288,1715015211827,debugX1NXq:debugm5QLM,0,38,256,1,1423
278,TEST,6881371,10,1,10,guess,1423,1234,None,12,9,0,5.692,153.153,1,3,1715015364980,1715015211827,debugX1NXq:debugm5QLM,0,38,256,1,1423
279,TEST,6881371,10,2,10,forced,4123,4322,Hard,0,0,9,1.947,1.947,2,1,1715015381570,1715015379623,debugX1NXq:debugm5QLM,0,38,256,20,4123
280,TEST,6881371,10,2,10,forced,4123,4132,Hard,1,0,9,4.753,6.7,2,2,1715015386323,1715015379623,debugX1NXq:debugm5QLM,0,38,256,1,4123
281,TEST,6881371,10,2,10,guess,4123,4312,None,2,0,9,10.295,16.995,1,3,1715015396618,1715015379623,debugX1NXq:debugm5QLM,0,38,256,1,4123
282,TEST,6881371,10,2,10,guess,4123,4321,None,3,1,8,24.101,41.096,2,2,1715015420719,1715015379623,debugX1NXq:debugm5QLM,0,38,256,1,4123
283,TEST,6881371,10,2,10,guess,4123,1432,None,4,2,7,17.283,58.379,0,4,1715015438002,1715015379623,debugX1NXq:debugm5QLM,0,38,256,1,4123
284,TEST,6881371,10,2,10,guess,4123,4123,None,5,3,6,4.925,63.304,4,0,1715015442927,1715015379623,debugX1NXq:debugm5QLM,0,38,256,1,4123
285,TEST,6881371,10,3,10,forced,1314,4313,Hard,0,0,9,1.71,1.71,2,1,1715015448086,1715015446376,debugX1NXq:debugm5QLM,0,38,256,20,1314
286,TEST,6881371,10,3,10,forced,1314,4321,Hard,1,0,9,4.891,6.601,1,2,1715015452977,1715015446376,debugX1NXq:debugm5QLM,0,38,256,5,1314
287,TEST,6881371,10,3,10,forced,1314,1323,Hard,2,0,9,6.593,13.194,2,0,1715015459570,1715015446376,debugX1NXq:debugm5QLM,0,38,256,1,1314
288,TEST,6881371,10,3,10,guess,1314,4334,None,3,0,9,17.573,30.767,2,0,1715015477143,1715015446376,debugX1NXq:debugm5QLM,0,38,256,1,1314
289,TEST,6881371,10,3,10,guess,1314,4321,None,4,1,8,6.389,37.156,1,2,1715015483532,1715015446376,debugX1NXq:debugm5QLM,0,38,256,1,1314
290,TEST,6881371,10,3,10,guess,1314,4123,None,5,2,7,4.643,41.799,0,3,1715015488175,1715015446376,debugX1NXq:debugm5QLM,0,38,256,1,1314
291,TEST,6881371,10,3,10,guess,1314,4132,None,6,3,6,5.469,47.268,0,3,1715015493644,1715015446376,debugX1NXq:debugm5QLM,0,38,256,1,1314
292,TEST,6881371,10,3,10,guess,1314,4333,None,7,4,5,7.171,54.439,1,1,1715015500815,1715015446376,debugX1NXq:debugm5QLM,0,38,256,1,1314
293,TEST,6881371,10,3,10,guess,1314,3412,None,8,5,4,9.084,63.523,1,2,1715015509899,1715015446376,debugX1NXq:debugm5QLM,0,38,256,1,1314
294,TEST,6881371,10,3,10,guess,1314,3413,None,9,6,3,4.967,68.49,1,2,1715015514866,1715015446376,debugX1NXq:debugm5QLM,0,38,256,1,1314
295,TEST,6881371,10,3,10,guess,1314,4343,None,10,7,2,16.074,84.564,1,1,1715015530940,1715015446376,debugX1NXq:debugm5QLM,0,38,256,1,1314
296,TEST,6881371,10,3,10,guess,1314,1313,None,11,8,1,4.458,89.022,3,0,1715015535398,1715015446376,debugX1NXq:debugm5QLM,0,38,256,1,1314
297,TEST,6881371,10,3,10,guess,1314,1343,None,12,9,0,11.261,100.283,2,1,1715015546659,1715015446376,debugX1NXq:debugm5QLM,0,38,256,1,1314
298,TEST,6881371,10,4,10,forced,3314,2222,Easy,0,0,9,1.825,1.825,0,0,1715015552373,1715015550548,debugX1NXq:debugm5QLM,0,38,256,81,3314
299,TEST,6881371,10,4,10,forced,3314,4444,Easy,1,0,9,3.8,5.625,1,0,1715015556173,1715015550548,debugX1NXq:debugm5QLM,0,38,256,32,3314
300,TEST,6881371,10,4,10,forced,3314,1341,Hard,2,0,9,2.084,7.709,1,2,1715015558257,1715015550548,debugX1NXq:debugm5QLM,0,38,256,7,3314
301,TEST,6881371,10,4,10,forced,3314,3431,Hard,3,0,9,4.336,12.045,1,3,1715015562593,1715015550548,debugX1NXq:debugm5QLM,0,38,256,2,3314
302,TEST,6881371,10,4,10,forced,3314,2143,Hard,4,0,9,13.718,25.763,0,3,1715015576311,1715015550548,debugX1NXq:debugm5QLM,0,38,256,1,3314
303,TEST,6881371,10,4,10,guess,3314,3431,None,5,0,9,22.333,48.096,1,3,1715015598644,1715015550548,debugX1NXq:debugm5QLM,0,38,256,1,3314
304,TEST,6881371,10,4,10,guess,3314,3413,None,6,1,8,5.94,54.036,2,2,1715015604584,1715015550548,debugX1NXq:debugm5QLM,0,38,256,1,3314
305,TEST,6881371,10,4,10,guess,3314,4133,None,7,2,7,8.226,62.262,0,4,1715015612810,1715015550548,debugX1NXq:debugm5QLM,0,38,256,1,3314
306,TEST,6881371,10,4,10,guess,3314,1433,None,8,3,6,5.35,67.612,0,4,1715015618160,1715015550548,debugX1NXq:debugm5QLM,0,38,256,1,3314
307,TEST,6881371,10,4,10,guess,3314,1343,None,9,4,5,4.774,72.386,1,3,1715015622934,1715015550548,debugX1NXq:debugm5QLM,0,38,256,1,3314
308,TEST,6881371,10,4,10,guess,3314,1334,None,10,5,4,4.534,76.92,2,2,1715015627468,1715015550548,debugX1NXq:debugm5QLM,0,38,256,1,3314
309,TEST,6881371,10,4,10,guess,3314,4331,None,11,6,3,5.405,82.325,1,3,1715015632873,1715015550548,debugX1NXq:debugm5QLM,0,38,256,1,3314
310,TEST,6881371,10,4,10,guess,3314,1433,None,12,7,2,15.882,98.207,0,4,1715015648755,1715015550548,debugX1NXq:debugm5QLM,0,38,256,1,3314
311,TEST,6881371,10,4,10,guess,3314,4331,None,13,8,1,6.096,104.303,1,3,1715015654851,1715015550548,debugX1NXq:debugm5QLM,0,38,256,1,3314
312,TEST,6881371,10,4,10,guess,3314,1334,None,14,9,0,4.391,108.694,2,2,1715015659242,1715015550548,debugX1NXq:debugm5QLM,0,38,256,1,3314
313,TEST,6881371,10,5,10,forced,3343,1341,Hard,0,0,9,2.848,2.848,2,0,1715015672380,1715015669532,debugX1NXq:debugm5QLM,0,38,256,29,3343
314,TEST,6881371,10,5,10,forced,3343,1212,Hard,1,0,9,2.683,5.531,0,0,1715015675063,1715015669532,debugX1NXq:debugm5QLM,0,38,256,4,3343
315,TEST,6881371,10,5,10,forced,3343,3332,Hard,2,0,9,6.502,12.033,2,1,1715015681565,1715015669532,debugX1NXq:debugm5QLM,0,38,256,1,3343
316,TEST,6881371,10,5,10,guess,3343,3343,None,3,0,9,11.434,23.467,4,0,1715015692999,1715015669532,debugX1NXq:debugm5QLM,0,38,256,1,3343
317,TEST,6881371,10,6,10,forced,2432,4214,Hard,0,0,9,1.52,1.52,0,2,1715015696800,1715015695280,debugX1NXq:debugm5QLM,0,38,256,42,2432
318,TEST,6881371,10,6,10,forced,2432,3431,Hard,1,0,9,5.296,6.816,2,0,1715015702096,1715015695280,debugX1NXq:debugm5QLM,0,38,256,4,2432
319,TEST,6881371,10,6,10,forced,2432,2131,Easy,2,0,9,14.463,21.279,2,0,1715015716559,1715015695280,debugX1NXq:debugm5QLM,0,38,256,1,2432
320,TEST,6881371,10,6,10,guess,2432,4331,None,3,0,9,18.757,40.036,1,1,1715015735316,1715015695280,debugX1NXq:debugm5QLM,0,38,256,1,2432
321,TEST,6881371,10,6,10,guess,2432,1131,None,4,1,8,25.854,65.89,1,0,1715015761170,1715015695280,debugX1NXq:debugm5QLM,0,38,256,1,2432
322,TEST,6881371,10,6,10,guess,2432,4431,None,5,2,7,13.066,78.956,2,0,1715015774236,1715015695280,debugX1NXq:debugm5QLM,0,38,256,1,2432
323,TEST,6881371,10,6,10,guess,2432,3131,None,6,3,6,54.422,133.378,1,0,1715015828658,1715015695280,debugX1NXq:debugm5QLM,0,38,256,1,2432
324,TEST,6881371,10,6,10,guess,2432,3431,None,7,4,5,4.694,138.072,2,0,1715015833352,1715015695280,debugX1NXq:debugm5QLM,0,38,256,1,2432
325,TEST,6881371,10,6,10,guess,2432,3331,None,8,5,4,26.93,165.002,1,0,1715015860282,1715015695280,debugX1NXq:debugm5QLM,0,38,256,1,2432
