phase,pid,N_OPTIONS,total_trials,true_set_size,max_guess_size,trial_id,exp_phase,bin_stim,true_set,guess,bin_guess,success,guess_size,overlap,correct,guess_number,guess_number_p1,guess_number_p2,which_guess,RT,current_time,start_time,uniqueid,kl,opts_remaining_prev,opts_remaining_post,all_within,all_independent,all_wn_or_ind
TEST,9128574,12,10,3,6,4,guess,000001110000,C000011100000,C100000000110,010000000011,0,3,0,0,13,6,8,NA,4776,1724963067218,1724962561120,debugLekZY:debugXDF8Y,-1.4198340615083444e-35,1,1,1,0,1
TEST,9128574,12,10,3,6,4,guess,000001110000,C000011100000,C100000100000,110000010000,0,3,1,0,14,6,9,NA,3971,1724963071989,1724962561120,debugLekZY:debugXDF8Y,6.086505775917752e-15,1,1,0,0,0
TEST,9128574,12,10,3,6,4,guess,000001110000,C000011100000,C010011000000,001001100000,0,3,2,1,15,6,10,NA,4776,1724963077579,1724962561120,debugLekZY:debugXDF8Y,3.2034242131493646e-15,1,1,1,0,1
TEST,9128574,12,10,3,6,5,forced,110010000000,C100100000000,C000101100100,100010110010,0,5,2,0,1,1,0,Hard,3665,1724963085195,1724962561120,debugLekZY:debugXDF8Y,1.6520741803108074,220,70,1,1,1
TEST,9128574,12,10,3,6,5,forced,110010000000,C100100000000,C001110001010,100111000101,0,6,2,0,2,2,0,Hard,1481,1724963087484,1724962561120,debugLekZY:debugXDF8Y,1.3743936321747254,70,27,0,0,0
TEST,9128574,12,10,3,6,5,forced,110010000000,C100100000000,C010101011010,001010101101,0,6,1,0,3,3,0,Hard,1735,1724963090021,1724962561120,debugLekZY:debugXDF8Y,1.2954541706557516,27,11,0,0,0
TEST,9128574,12,10,3,6,5,forced,110010000000,C100100000000,C000001001110,100000100111,0,5,1,0,4,4,0,Hard,1969,1724963092801,1724962561120,debugLekZY:debugXDF8Y,1.874465644764972,11,3,0,0,0
TEST,9128574,12,10,3,6,5,forced,110010000000,C100100000000,C011000101100,001100010110,0,5,0,0,5,5,0,Hard,1685,1724963095288,1724962561120,debugLekZY:debugXDF8Y,1.5849606331005304,3,1,0,0,0
TEST,9128574,12,10,3,6,5,guess,110010000000,C100100000000,C110000000100,011000000010,0,3,1,0,6,6,1,NA,4766,1724963100859,1724962561120,debugLekZY:debugXDF8Y,3.278849858197392e-07,1,1,0,0,0
TEST,9128574,12,10,3,6,5,guess,110010000000,C100100000000,C101010000000,010101000000,0,3,1,0,7,6,2,NA,5796,1724963107456,1724962561120,debugLekZY:debugXDF8Y,6.557702522912281e-08,1,1,0,0,0
TEST,9128574,12,10,3,6,5,guess,110010000000,C100100000000,C010000011000,001000001100,0,3,0,0,8,6,3,NA,5624,1724963113881,1724962561120,debugLekZY:debugXDF8Y,1.2173011522711958e-14,1,1,1,0,1
TEST,9128574,12,10,3,6,5,guess,110010000000,C100100000000,C000011100000,000001110000,0,3,0,0,9,6,4,NA,5239,1724963119921,1724962561120,debugLekZY:debugXDF8Y,6.557701337645446e-08,1,1,0,0,0
TEST,9128574,12,10,3,6,5,guess,110010000000,C100100000000,C100000000110,010000000011,0,3,1,0,10,6,5,NA,3874,1724963124605,1724962561120,debugLekZY:debugXDF8Y,6.086505775917022e-15,1,1,0,0,0
TEST,9128574,12,10,3,6,5,guess,110010000000,C100100000000,C110000000000,111000000000,0,3,2,0,11,6,6,NA,4224,1724963129641,1724962561120,debugLekZY:debugXDF8Y,6.557699832036203e-08,1,1,0,0,0
TEST,9128574,12,10,3,6,5,guess,110010000000,C100100000000,C000011000000,100001100000,0,3,1,0,12,6,7,NA,5108,1724963135552,1724962561120,debugLekZY:debugXDF8Y,3.203424213149573e-15,1,1,0,0,0
TEST,9128574,12,10,3,6,5,guess,110010000000,C100100000000,C000000101100,000000010110,0,3,0,0,13,6,8,NA,3300,1724963139666,1724962561120,debugLekZY:debugXDF8Y,-2.0824232271085078e-28,1,1,1,0,1
TEST,9128574,12,10,3,6,5,guess,110010000000,C100100000000,C100000000110,010000000011,0,3,1,0,14,6,9,NA,4300,1724963144772,1724962561120,debugLekZY:debugXDF8Y,-1.041211566226457e-28,1,1,1,0,1
TEST,9128574,12,10,3,6,5,guess,110010000000,C100100000000,C011100000000,001110000000,0,3,1,1,15,6,10,NA,5495,1724963151070,1724962561120,debugLekZY:debugXDF8Y,-1.0412116608820562e-28,1,1,0,0,0
TEST,9128574,12,10,3,6,6,forced,000000110100,C000001101000,C010011100110,001001110011,0,6,2,0,1,1,0,Hard,2608,1724963158082,1724962561120,debugLekZY:debugXDF8Y,1.2895049210433136,220,90,1,1,1
TEST,9128574,12,10,3,6,6,forced,000000110100,C000001101000,C011000110010,101100011001,0,6,1,0,2,2,0,Hard,2620,1724963161508,1724962561120,debugLekZY:debugXDF8Y,1.3219263298559316,90,36,0,0,0
TEST,9128574,12,10,3,6,6,forced,000000110100,C000001101000,C110010001010,011001000101,0,5,1,0,3,3,0,Hard,2213,1724963164530,1724962561120,debugLekZY:debugXDF8Y,1.2630327225252516,36,15,0,0,0
TEST,9128574,12,10,3,6,6,forced,000000110100,C000001101000,C001011010000,100101101000,0,5,1,0,4,4,0,Hard,3076,1724963168414,1724962561120,debugLekZY:debugXDF8Y,1.5849599161267813,15,5,0,0,0
TEST,9128574,12,10,3,6,6,forced,000000110100,C000001101000,C001110000000,000111000000,0,3,0,0,5,5,0,Easy,2873,1724963172088,1724962561120,debugLekZY:debugXDF8Y,1.3219263072683372,5,2,0,0,0
TEST,9128574,12,10,3,6,6,forced,000000110100,C000001101000,C111001100000,111100110000,0,6,2,0,6,6,0,Hard,3923,1724963176812,1724962561120,debugLekZY:debugXDF8Y,0.9999989896834205,2,1,0,0,0
TEST,9128574,12,10,3,6,6,guess,000000110100,C000001101000,C010001100000,001000110000,0,3,2,0,7,7,1,NA,5814,1724963183434,1724962561120,debugLekZY:debugXDF8Y,3.93461933998574e-07,1,1,1,0,1
TEST,9128574,12,10,3,6,6,guess,000000110100,C000001101000,C100000001000,110000000100,0,3,1,0,8,7,2,NA,3907,1724963188142,1724962561120,debugLekZY:debugXDF8Y,1.9673097448643705e-07,1,1,0,0,0
TEST,9128574,12,10,3,6,6,guess,000000110100,C000001101000,C010000110000,001000011000,0,3,1,0,9,7,3,NA,4598,1724963193551,1724962561120,debugLekZY:debugXDF8Y,1.2173011522713207e-14,1,1,1,0,1
TEST,9128574,12,10,3,6,6,guess,000000110100,C000001101000,C000111000000,000011100000,0,3,1,0,10,7,4,NA,2537,1724963196889,1724962561120,debugLekZY:debugXDF8Y,1.1852668901454093e-14,1,1,0,0,0
TEST,9128574,12,10,3,6,6,guess,000000110100,C000001101000,C110010000000,011001000000,0,3,0,0,11,7,5,NA,5169,1724963202867,1724962561120,debugLekZY:debugXDF8Y,1.3115399365994916e-07,1,1,1,0,1
TEST,9128574,12,10,3,6,6,guess,000000110100,C000001101000,C001000011000,000100001100,0,3,1,0,12,7,6,NA,4574,1724963208247,1724962561120,debugLekZY:debugXDF8Y,3.2034242131491555e-15,1,1,0,0,0
TEST,9128574,12,10,3,6,6,guess,000000110100,C000001101000,C100000100000,110000010000,0,3,1,0,13,7,7,NA,3736,1724963212784,1724962561120,debugLekZY:debugXDF8Y,3.203424213149573e-15,1,1,1,0,1
TEST,9128574,12,10,3,6,6,guess,000000110100,C000001101000,C001110000000,000111000000,0,3,0,0,14,7,8,NA,4137,1724963217735,1724962561120,debugLekZY:debugXDF8Y,-1.5058846823994755e-42,1,1,1,0,1
TEST,9128574,12,10,3,6,6,guess,000000110100,C000001101000,C010000010000,101000001000,0,3,0,0,15,7,9,NA,6671,1724963225214,1724962561120,debugLekZY:debugXDF8Y,-1.0412116135542711e-28,1,1,1,0,1
TEST,9128574,12,10,3,6,6,guess,000000110100,C000001101000,C110000100000,011000010000,0,3,1,1,16,7,10,NA,6330,1724963232348,1724962561120,debugLekZY:debugXDF8Y,-4.7327804918630185e-36,1,1,1,0,1
TEST,9128574,12,10,3,6,7,forced,011000000001,C110000000010,C111010100010,011101010001,0,6,3,0,1,1,0,Hard,3655,1724963241478,1724962561120,debugLekZY:debugXDF8Y,3.4594198760532446,220,20,1,1,1
TEST,9128574,12,10,3,6,7,forced,011000000001,C110000000010,C010011110000,001001111000,0,5,1,0,2,2,0,Hard,2264,1724963244543,1724962561120,debugLekZY:debugXDF8Y,1.152001614521841,20,9,0,0,0
TEST,9128574,12,10,3,6,7,forced,011000000001,C110000000010,C111100110000,011110011000,0,6,2,0,3,3,0,Hard,2526,1724963247876,1724962561120,debugLekZY:debugXDF8Y,0.8479961697076832,9,5,0,0,0
TEST,9128574,12,10,3,6,7,forced,011000000001,C110000000010,C110100010010,011010001001,0,5,3,0,4,4,0,Hard,2232,1724963250921,1724962561120,debugLekZY:debugXDF8Y,2.3219238306591916,5,1,0,0,0
TEST,9128574,12,10,3,6,7,guess,011000000001,C110000000010,C000111000000,000011100000,0,3,0,0,5,5,1,NA,4042,1724963255766,1724962561120,debugLekZY:debugXDF8Y,1.9673101581060128e-07,1,1,0,0,0
TEST,9128574,12,10,3,6,7,guess,011000000001,C110000000010,C001000110000,000100011000,0,3,0,0,6,5,2,NA,4844,1724963261424,1724962561120,debugLekZY:debugXDF8Y,2.623080324177378e-07,1,1,1,0,1
TEST,9128574,12,10,3,6,7,guess,011000000001,C110000000010,C110000000100,011000000010,0,3,2,0,7,5,3,NA,3861,1724963266094,1724962561120,debugLekZY:debugXDF8Y,1.7939174677369086e-14,1,1,0,0,0
TEST,9128574,12,10,3,6,7,guess,011000000001,C110000000010,C000011000000,100001100000,0,3,0,0,8,5,4,NA,4673,1724963271582,1724962561120,debugLekZY:debugXDF8Y,3.203424213149468e-15,1,1,0,0,0
TEST,9128574,12,10,3,6,7,guess,011000000001,C110000000010,C011000010000,001100001000,0,3,1,0,9,5,5,NA,4658,1724963277050,1724962561120,debugLekZY:debugXDF8Y,-5.206058162426869e-28,1,1,1,0,1
TEST,9128574,12,10,3,6,7,guess,011000000001,C110000000010,C100000000100,110000000010,0,3,1,0,10,5,6,NA,4987,1724963282844,1724962561120,debugLekZY:debugXDF8Y,-5.206058020443455e-28,1,1,0,0,0
TEST,9128574,12,10,3,6,7,guess,011000000001,C110000000010,C110000000000,111000000000,0,3,2,0,11,5,7,NA,3633,1724963287284,1724962561120,debugLekZY:debugXDF8Y,-4.16484659620042e-28,1,1,0,0,0
TEST,9128574,12,10,3,6,7,guess,011000000001,C110000000010,C000011100000,000001110000,0,3,0,0,12,5,8,NA,4884,1724963292974,1724962561120,debugLekZY:debugXDF8Y,-9.465560983725977e-36,1,1,1,0,1
TEST,9128574,12,10,3,6,7,guess,011000000001,C110000000010,C010000000110,001000000011,0,3,2,0,13,5,9,NA,6039,1724963299814,1724962561120,debugLekZY:debugXDF8Y,3.203424213149573e-15,1,1,0,0,0
TEST,9128574,12,10,3,6,7,guess,011000000001,C110000000010,C100000100000,110000010000,0,3,1,1,14,5,10,NA,4490,1724963305114,1724962561120,debugLekZY:debugXDF8Y,-9.465560338346878e-36,1,1,0,0,0
TEST,9128574,12,10,3,6,8,forced,000000101010,C000001010100,C001110010010,100111001001,0,6,1,0,1,1,0,Hard,3058,1724963311274,1724962561120,debugLekZY:debugXDF8Y,1.2895049210433132,220,90,1,1,1
TEST,9128574,12,10,3,6,8,forced,000000101010,C000001010100,C001001001110,100100100111,0,6,2,0,2,2,0,Hard,2709,1724963314784,1724962561120,debugLekZY:debugXDF8Y,1.321926329855931,90,36,0,0,0
TEST,9128574,12,10,3,6,8,forced,000000101010,C000001010100,C000000001110,000000000111,0,3,1,0,3,3,0,Easy,2980,1724963318572,1724962561120,debugLekZY:debugXDF8Y,0.7776067555207656,36,21,1,0,1
TEST,9128574,12,10,3,6,8,forced,000000101010,C000001010100,C000111010110,000011101011,0,6,3,0,4,4,0,Hard,3614,1724963322988,1724962561120,debugLekZY:debugXDF8Y,2.807348038886251,21,3,0,0,0
TEST,9128574,12,10,3,6,8,forced,000000101010,C000001010100,C010100101000,101010010100,0,5,0,0,5,5,0,Hard,2818,1724963326610,1724962561120,debugLekZY:debugXDF8Y,0.5849622414765474,3,2,0,0,0
TEST,9128574,12,10,3,6,8,forced,000000101010,C000001010100,C001100010010,000110001001,0,4,1,0,6,6,0,Hard,3413,1724963330834,1724962561120,debugLekZY:debugXDF8Y,0.9999987273757254,2,1,1,0,1
TEST,9128574,12,10,3,6,8,guess,000000101010,C000001010100,C011100000000,001110000000,0,3,0,0,7,7,1,NA,4389,1724963336030,1724962561120,debugLekZY:debugXDF8Y,1.311539994261118e-07,1,1,0,0,0
TEST,9128574,12,10,3,6,8,guess,000000101010,C000001010100,C010000011000,001000001100,0,3,1,0,8,7,2,NA,4287,1724963341128,1724962561120,debugLekZY:debugXDF8Y,1.9673099819177163e-07,1,1,0,0,0
TEST,9128574,12,10,3,6,8,guess,000000101010,C000001010100,C000011100000,000001110000,0,3,1,0,9,7,3,NA,2615,1724963344544,1724962561120,debugLekZY:debugXDF8Y,8.969587338684882e-15,1,1,0,0,0
TEST,9128574,12,10,3,6,8,guess,000000101010,C000001010100,C100000000110,010000000011,0,3,1,0,10,7,4,NA,3946,1724963349304,1724962561120,debugLekZY:debugXDF8Y,3.2034242131489465e-15,1,1,0,0,0
TEST,9128574,12,10,3,6,8,guess,000000101010,C000001010100,C100001000000,110000100000,0,3,1,0,11,7,5,NA,4073,1724963354178,1724962561120,debugLekZY:debugXDF8Y,3.2034242131491555e-15,1,1,0,0,0
TEST,9128574,12,10,3,6,8,guess,000000101010,C000001010100,C111000000000,011100000000,0,3,0,0,12,7,6,NA,6680,1724963361672,1724962561120,debugLekZY:debugXDF8Y,-1.041211897521083e-28,1,1,0,0,0
TEST,9128574,12,10,3,6,8,guess,000000101010,C000001010100,C101010000000,010101000000,0,3,0,0,13,7,7,NA,4641,1724963367114,1724962561120,debugLekZY:debugXDF8Y,-3.1236346513515735e-28,1,1,0,0,0
TEST,9128574,12,10,3,6,8,guess,000000101010,C000001010100,C000000011100,000000001110,0,3,2,0,14,7,8,NA,6376,1724963374304,1724962561120,debugLekZY:debugXDF8Y,3.203424213149573e-15,1,1,0,0,0
TEST,9128574,12,10,3,6,8,guess,000000101010,C000001010100,C000111000000,000011100000,0,3,1,0,15,7,9,NA,3554,1724963378672,1724962561120,debugLekZY:debugXDF8Y,-1.4198341045336217e-35,1,1,1,0,1
TEST,9128574,12,10,3,6,8,guess,000000101010,C000001010100,C001100000000,100110000000,0,3,0,1,16,7,10,NA,5738,1724963385216,1724962561120,debugLekZY:debugXDF8Y,-4.302527915444938e-43,1,1,1,0,1
TEST,9128574,12,10,3,6,9,forced,010110000000,C101100000000,C010100101110,001010010111,0,6,1,0,1,1,0,Hard,3307,1724963392634,1724962561120,debugLekZY:debugXDF8Y,1.2895049210433138,220,90,1,1,1
TEST,9128574,12,10,3,6,9,forced,010110000000,C101100000000,C011000010110,101100001011,0,6,1,0,2,2,0,Hard,2487,1724963395926,1724962561120,debugLekZY:debugXDF8Y,1.3219263298559303,90,36,0,0,0
TEST,9128574,12,10,3,6,9,forced,010110000000,C101100000000,C001101011000,000110101100,0,5,2,0,3,3,0,Hard,3076,1724963399814,1724962561120,debugLekZY:debugXDF8Y,1.5849601522035153,36,12,0,0,0
TEST,9128574,12,10,3,6,9,forced,010110000000,C101100000000,C100010011110,010001001111,0,6,1,0,4,4,0,Hard,2739,1724963403356,1724962561120,debugLekZY:debugXDF8Y,1.5849600210497683,12,4,0,0,0
TEST,9128574,12,10,3,6,9,forced,010110000000,C101100000000,C100001101100,110000110110,0,6,1,0,5,5,0,Hard,3696,1724963407856,1724962561120,debugLekZY:debugXDF8Y,1.9999960181860743,4,1,0,0,0
TEST,9128574,12,10,3,6,9,guess,010110000000,C101100000000,C111000000000,011100000000,0,3,2,0,6,6,1,NA,10921,1724963419580,1724962561120,debugLekZY:debugXDF8Y,1.245962507707327e-06,1,1,0,0,0
TEST,9128574,12,10,3,6,9,guess,010110000000,C101100000000,C010000001100,001000000110,0,3,0,0,7,6,2,NA,3883,1724963424278,1724962561120,debugLekZY:debugXDF8Y,3.908177356789099e-14,1,1,1,0,1
TEST,9128574,12,10,3,6,9,guess,010110000000,C101100000000,C000011001000,000001100100,0,3,0,0,8,6,3,NA,4118,1724963429210,1724962561120,debugLekZY:debugXDF8Y,2.979184357882366e-14,1,1,0,0,0
TEST,9128574,12,10,3,6,9,guess,010110000000,C101100000000,C011010000000,001101000000,0,3,1,0,9,6,4,NA,4827,1724963434840,1724962561120,debugLekZY:debugXDF8Y,8.969587338684987e-15,1,1,0,0,0
TEST,9128574,12,10,3,6,9,guess,010110000000,C101100000000,C000000000110,100000000011,0,3,0,0,10,6,5,NA,4416,1724963440058,1724962561120,debugLekZY:debugXDF8Y,-7.288481342207548e-28,1,1,1,0,1
TEST,9128574,12,10,3,6,9,guess,010110000000,C101100000000,C100000011000,010000001100,0,3,1,0,11,6,6,NA,4326,1724963445194,1724962561120,debugLekZY:debugXDF8Y,-4.1648466435282e-28,1,1,1,0,1
TEST,9128574,12,10,3,6,9,guess,010110000000,C101100000000,C001100100000,000110010000,0,3,2,0,12,6,7,NA,4213,1724963450220,1724962561120,debugLekZY:debugXDF8Y,-2.0824238423699247e-28,1,1,0,0,0
TEST,9128574,12,10,3,6,9,guess,010110000000,C101100000000,C100010000000,110001000000,0,3,1,0,13,6,8,NA,3757,1724963454788,1724962561120,debugLekZY:debugXDF8Y,3.203424213149572e-15,1,1,0,0,0
TEST,9128574,12,10,3,6,9,guess,010110000000,C101100000000,C000001110000,000000111000,0,3,0,0,14,6,9,NA,5095,1724963460688,1724962561120,debugLekZY:debugXDF8Y,3.203424213149573e-15,1,1,0,0,0
TEST,9128574,12,10,3,6,9,guess,010110000000,C101100000000,C000000001110,000000000111,0,3,0,1,15,6,10,NA,4246,1724963465734,1724962561120,debugLekZY:debugXDF8Y,-2.151264153291916e-43,1,1,1,0,1
TEST,9128574,12,10,3,6,10,forced,010001000100,C100010001000,C001110000000,000111000000,0,3,1,0,1,1,0,Easy,4230,1724963473008,1724962561120,debugLekZY:debugXDF8Y,1.026470993611252,220,108,1,1,1
TEST,9128574,12,10,3,6,10,forced,010001000100,C100010001000,C001100011100,100110001110,0,6,1,0,2,2,0,Hard,1519,1724963475330,1724962561120,debugLekZY:debugXDF8Y,1.4329573970706324,108,40,0,0,0
TEST,9128574,12,10,3,6,10,forced,010001000100,C100010001000,C111100000010,011110000001,0,5,1,0,3,3,0,Hard,1815,1724963477960,1724962561120,debugLekZY:debugXDF8Y,1.514570895103252,40,14,0,0,0
TEST,9128574,12,10,3,6,10,forced,010001000100,C100010001000,C110010000100,111001000010,0,5,2,0,4,4,0,Hard,1747,1724963480508,1724962561120,debugLekZY:debugXDF8Y,1.222391049265997,14,6,0,0,0
TEST,9128574,12,10,3,6,10,forced,010001000100,C100010001000,C111000101000,011100010100,0,5,2,0,5,5,0,Hard,2495,1724963483806,1724962561120,debugLekZY:debugXDF8Y,1.584960195921437,6,2,0,0,0
TEST,9128574,12,10,3,6,10,forced,010001000100,C100010001000,C100000100100,010000010010,0,3,1,0,6,6,0,Easy,6573,1724963491184,1724962561120,debugLekZY:debugXDF8Y,0.9999988257411164,2,1,0,0,0
TEST,9128574,12,10,3,6,10,guess,010001000100,C100010001000,C111000000000,011100000000,0,3,1,0,7,7,1,NA,4422,1724963496410,1724962561120,debugLekZY:debugXDF8Y,1.3115400294987836e-07,1,1,1,0,1
TEST,9128574,12,10,3,6,10,guess,010001000100,C100010001000,C100000011000,010000001100,0,3,2,0,8,7,2,NA,3043,1724963500254,1724962561120,debugLekZY:debugXDF8Y,2.623080144785665e-07,1,1,0,0,0
TEST,9128574,12,10,3,6,10,guess,010001000100,C100010001000,C010011000000,001001100000,0,3,1,0,9,7,3,NA,3797,1724963504856,1724962561120,debugLekZY:debugXDF8Y,8.969587338684573e-15,1,1,0,0,0
TEST,9128574,12,10,3,6,10,guess,010001000100,C100010001000,C001000011000,000100001100,0,3,1,0,10,7,4,NA,5130,1724963510790,1724962561120,debugLekZY:debugXDF8Y,2.883081562767457e-15,1,1,1,0,1
TEST,9128574,12,10,3,6,10,guess,010001000100,C100010001000,C000011000010,000001100001,0,3,1,0,11,7,5,NA,4342,1724963515946,1724962561120,debugLekZY:debugXDF8Y,-5.206058115099037e-28,1,1,0,0,0
TEST,9128574,12,10,3,6,10,guess,010001000100,C100010001000,C000100010000,100010001000,0,3,0,0,12,7,6,NA,4713,1724963521460,1724962561120,debugLekZY:debugXDF8Y,6.55769954372806e-08,1,1,1,0,1
TEST,9128574,12,10,3,6,10,guess,010001000100,C100010001000,C100000110000,010000011000,0,3,1,0,13,7,7,NA,5430,1724963527692,1724962561120,debugLekZY:debugXDF8Y,3.2034242131495713e-15,1,1,0,0,0
TEST,9128574,12,10,3,6,10,guess,010001000100,C100010001000,C011000010000,001100001000,0,3,0,0,14,7,8,NA,8945,1724963537442,1724962561120,debugLekZY:debugXDF8Y,3.203424213149468e-15,1,1,0,0,0
TEST,9128574,12,10,3,6,10,guess,010001000100,C100010001000,C100000000100,110000000010,0,3,1,0,15,7,9,NA,6161,1724963544416,1724962561120,debugLekZY:debugXDF8Y,-1.0412116135542696e-28,1,1,1,0,1
TEST,9128574,12,10,3,6,10,guess,010001000100,C100010001000,C010010010000,001001001000,0,3,1,1,16,7,10,NA,5764,1724963550980,1724962561120,debugLekZY:debugXDF8Y,3.203424213149677e-15,1,1,0,0,0
TEST,4014244,12,10,3,6,1,forced,010110000000,C101100000000,C001110000000,000111000000,0,3,2,0,1,1,0,Easy,9642,1724964180873,1724964146523,debugZ6XyP:debugkPP9k,3.0264638175870866,220,27,1,1,1
TEST,4014244,12,10,3,6,1,forced,010110000000,C101100000000,C011000000000,001100000000,0,2,1,0,2,2,0,Easy,5475,1724964187150,1724964146523,debugZ6XyP:debugkPP9k,0.6674241573312136,27,17,0,0,0
TEST,4014244,12,10,3,6,1,forced,010110000000,C101100000000,C000001110000,000000111000,0,3,0,0,3,3,0,Easy,2995,1724964190947,1724964146523,debugZ6XyP:debugkPP9k,0.6280306757394692,17,11,0,1,1
TEST,4014244,12,10,3,6,1,forced,010110000000,C101100000000,C010011000010,101001100001,0,5,0,0,4,4,0,Hard,2630,1724964194378,1724964146523,debugZ6XyP:debugkPP9k,1.874466139572029,11,3,0,0,0
TEST,4014244,12,10,3,6,1,forced,010110000000,C101100000000,C110000011000,111000001100,0,5,1,0,5,5,0,Hard,3393,1724964198574,1724964146523,debugZ6XyP:debugkPP9k,0.5849619354507118,3,2,0,0,0
TEST,4014244,12,10,3,6,1,forced,010110000000,C101100000000,C000100001100,100010000110,0,4,1,0,6,6,0,Easy,2267,1724964201643,1724964146523,debugZ6XyP:debugkPP9k,0.9999987929526621,2,1,0,0,0
TEST,4014244,12,10,3,6,1,guess,010110000000,C101100000000,C000010011000,000001001100,0,3,0,0,7,7,1,NA,9694,1724964212138,1724964146523,debugZ6XyP:debugkPP9k,3.278849595516685e-07,1,1,0,0,0
TEST,4014244,12,10,3,6,1,guess,010110000000,C101100000000,C001110000000,000111000000,0,3,2,0,8,7,2,NA,9003,1724964221942,1724964146523,debugZ6XyP:debugkPP9k,6.557700440686753e-08,1,1,1,0,1
TEST,4014244,12,10,3,6,1,guess,010110000000,C101100000000,C000000111000,000000011100,0,3,0,0,9,7,3,NA,4237,1724964226980,1724964146523,debugZ6XyP:debugkPP9k,1.1852668901454198e-14,1,1,0,0,0
TEST,4014244,12,10,3,6,1,guess,010110000000,C101100000000,C011100000000,001110000000,0,3,2,0,10,7,4,NA,2274,1724964230055,1724964146523,debugZ6XyP:debugkPP9k,8.969587338685405e-15,1,1,0,0,0
TEST,4014244,12,10,3,6,1,guess,010110000000,C101100000000,C000000101100,000000010110,0,3,0,0,11,7,5,NA,2537,1724964233394,1724964146523,debugZ6XyP:debugkPP9k,3.2034242131493626e-15,1,1,0,0,0
TEST,4014244,12,10,3,6,1,guess,010110000000,C101100000000,C011100000000,001110000000,0,3,2,0,12,7,6,NA,3936,1724964238132,1724964146523,debugZ6XyP:debugkPP9k,-2.0824232271085087e-28,1,1,1,0,1
TEST,4014244,12,10,3,6,1,guess,010110000000,C101100000000,C000011100000,000001110000,0,3,0,0,13,7,7,NA,2760,1724964241692,1724964146523,debugZ6XyP:debugkPP9k,2.8830815627680814e-15,1,1,0,0,0
TEST,4014244,12,10,3,6,1,guess,010110000000,C101100000000,C111000000000,011100000000,0,3,2,0,14,7,8,NA,3024,1724964245517,1724964146523,debugZ6XyP:debugkPP9k,6.086505775917439e-15,1,1,0,0,0
TEST,4014244,12,10,3,6,1,guess,010110000000,C101100000000,C011000000000,101100000000,0,3,1,0,15,7,9,NA,14297,1724964260615,1724964146523,debugZ6XyP:debugkPP9k,-1.041211566226458e-28,1,1,0,0,0
TEST,4014244,12,10,3,6,1,guess,010110000000,C101100000000,C011001000000,001100100000,0,3,1,1,16,7,10,NA,7996,1724964269413,1724964146523,debugZ6XyP:debugkPP9k,-4.302527817660151e-43,1,1,0,0,0
TEST,4014244,12,10,3,6,2,forced,100010000010,C000100000100,C110011110000,011001111000,0,6,0,0,1,1,0,Hard,4534,1724964277783,1724964146523,debugZ6XyP:debugkPP9k,3.4594198760532437,220,20,1,1,1
TEST,4014244,12,10,3,6,2,forced,100010000010,C000100000100,C010001001100,101000100110,0,5,2,0,2,2,0,Hard,4805,1724964283389,1724964146523,debugZ6XyP:debugkPP9k,1.1520018695431409,20,9,0,0,0
TEST,4014244,12,10,3,6,2,forced,100010000010,C000100000100,C101001111000,010100111100,0,6,0,0,3,3,0,Hard,2915,1724964287106,1724964146523,debugZ6XyP:debugkPP9k,2.1699211210555154,9,2,0,0,0
TEST,4014244,12,10,3,6,2,forced,100010000010,C000100000100,C111001100010,011100110001,0,6,0,0,4,4,0,Hard,6498,1724964294406,1724964146523,debugZ6XyP:debugkPP9k,0.9999991536258466,2,1,0,0,0
TEST,4014244,12,10,3,6,2,guess,100010000010,C000100000100,C000101001000,000010100100,0,3,1,0,5,5,1,NA,26216,1724964321424,1724964146523,debugZ6XyP:debugkPP9k,2.623079818036472e-07,1,1,0,0,0
TEST,4014244,12,10,3,6,2,guess,100010000010,C000100000100,C010010000000,101001000000,0,3,1,0,6,5,2,NA,5570,1724964327796,1724964146523,debugZ6XyP:debugkPP9k,2.6908762016056047e-14,1,1,0,0,0
TEST,4014244,12,10,3,6,2,guess,100010000010,C000100000100,C010000010000,101000001000,0,3,1,0,7,5,3,NA,3765,1724964332362,1724964146523,debugZ6XyP:debugkPP9k,8.96958733868478e-15,1,1,0,0,0
TEST,4014244,12,10,3,6,2,guess,100010000010,C000100000100,C000001000110,000000100011,0,3,1,0,8,5,4,NA,8424,1724964341588,1724964146523,debugZ6XyP:debugkPP9k,8.969587338684572e-15,1,1,0,0,0
TEST,4014244,12,10,3,6,2,guess,100010000010,C000100000100,C000001001100,000000100110,0,3,1,0,9,5,5,NA,3809,1724964346198,1724964146523,debugZ6XyP:debugkPP9k,6.0865057759175426e-15,1,1,1,0,1
TEST,4014244,12,10,3,6,2,guess,100010000010,C000100000100,C100000001100,010000000110,0,3,1,0,10,5,6,NA,10644,1724964357643,1724964146523,debugZ6XyP:debugkPP9k,-6.24726987063668e-28,1,1,0,0,0
TEST,4014244,12,10,3,6,2,guess,100010000010,C000100000100,C010001001000,001000100100,0,3,0,0,11,5,7,NA,51330,1724964409775,1724964146523,debugZ6XyP:debugkPP9k,6.086505775917335e-15,1,1,1,0,1
TEST,4014244,12,10,3,6,2,guess,100010000010,C000100000100,C010010001000,001001000100,0,3,0,0,12,5,8,NA,5249,1724964415826,1724964146523,debugZ6XyP:debugkPP9k,-4.164846312233624e-28,1,1,0,0,0
